Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
pronájem,bytu,2,1,60,10000,"Husova, Tábor",3
pronájem,bytu,3,k,74,15500,"Fráni Šrámka, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,70,12900,"O. Nedbala, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,60,16000,"Riegrova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,1,58,8500,"Na Libuši, Bechyně, okres Tábor",3
pronájem,bytu,1,1,31,9600,"Dubenská, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,46,15000,"K. Weise, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,61,17500,"Ledenická, České Budějovice - České Budějovice 5",3
pronájem,bytu,2,1,54,12000,"tř. 5. května, Včelná, okres České Budějovice",3
pronájem,bytu,2,1,54,12000,České Budějovice - České Budějovice 7,3
pronájem,bytu,2,k,40,9000,"tř. T. G. Masaryka, Blatná, okres Strakonice",3
pronájem,bytu,1,k,37,10000,"Tichá, Český Krumlov - Nové Spolí",3
pronájem,bytu,1,k,25,7000,"sídliště U Nádraží, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,2,1,52,15500,"Prachatická, České Budějovice - České Budějovice 2",3
pronájem,bytu,1,1,37,9500,"Dobrovodská, České Budějovice - České Budějovice 5",3
pronájem,bytu,3,k,68,12500,"L. M. Pařízka, České Budějovice",3
pronájem,bytu,4,1,72,12900,"N. Frýda, České Budějovice - České Budějovice 2",3
pronájem,bytu,1,k,27,7500,"třída 5. května, Lišov, okres České Budějovice",3
pronájem,bytu,2,k,53,10500,"třída 5. května, Lišov, okres České Budějovice",3
pronájem,bytu,3,k,56,7000,"Týn nad Vltavou, okres České Budějovice",3
pronájem,bytu,2,1,60,15000,"Čechova, České Budějovice - České Budějovice 6",3
pronájem,bytu,3,1,72,13000,"Libušina, Bechyně, okres Tábor",3
pronájem,bytu,3,k,147,39000,"Pod Horami, Písek - Budějovické Předměstí",3
pronájem,bytu,1,1,25,9800,"Riegrova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,18,5500,"Rudolfov, okres České Budějovice",3
pronájem,bytu,1,1,28,10000,"Pabláskova, České Budějovice - České Budějovice 7",3
pronájem,bytu,2,1,50,11600,"Nádražní, České Budějovice - České Budějovice 6",3
pronájem,bytu,3,1,76,14000,"Labská, České Budějovice - České Budějovice 2",3
pronájem,bytu,1,1,43,8000,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,2,k,51,11000,"Krajinská, České Budějovice - České Budějovice 1",3
pronájem,bytu,3,1,68,14000,"Pod Nemocnicí, Tábor",3
pronájem,bytu,1,1,49,13000,"Matice školské, České Budějovice - České Budějovice 7",3
pronájem,bytu,2,1,35,9500,"Krajinská, České Budějovice - České Budějovice 1",3
pronájem,bytu,3,1,89,21000,"Lipno nad Vltavou, okres Český Krumlov",3
pronájem,bytu,2,k,43,10500,"Lipenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,45,11000,"Spojovací, České Budějovice - České Budějovice 2",3
pronájem,bytu,4,k,133,19500,"Nový Doubek, Křemže, okres Český Krumlov",3
pronájem,bytu,2,k,55,15800,"Poříčská, Boršov nad Vltavou - Poříčí, okres České Budějovice",3
pronájem,bytu,3,1,79,15000,"Školní, Jindřichův Hradec - Jindřichův Hradec I",3
pronájem,bytu,1,1,35,8000,"Náměstí, Křemže, okres Český Krumlov",3
pronájem,bytu,1,k,53,16000,"Stožec - České Žleby, okres Prachatice",3
pronájem,bytu,3,1,87,33000,"Přemyslova, Písek - Pražské Předměstí",3
pronájem,bytu,1,k,40,11500,"České Vrbné, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,50,13500,"U Boru, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,51,13500,"Jírovcova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,22,10500,"Jírovcova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,69,12000,"Střížovice - Vlčice, okres Jindřichův Hradec",3
pronájem,bytu,3,k,67,17200,"Poříčská, Boršov nad Vltavou - Poříčí, okres České Budějovice",3
pronájem,bytu,2,k,56,12900,"Svobody, Třeboň - Třeboň II, okres Jindřichův Hradec",3
pronájem,bytu,2,k,67,14500,"Pod Horami, Písek - Budějovické Předměstí",3
pronájem,bytu,2,k,42,11000,"Sedlecká, Jistebnice, okres Tábor",3
pronájem,bytu,2,1,43,13000,"Heydukova, České Budějovice - České Budějovice 7",3
pronájem,bytu,2,k,44,14000,České Budějovice - České Budějovice 2,3
pronájem,bytu,1,k,52,10000,"Lidická tř., České Budějovice - České Budějovice 7",3
pronájem,bytu,3,k,65,12400,"Hliník, Třeboň - Třeboň II, okres Jindřichův Hradec",3
pronájem,bytu,2,1,74,12000,"Krále Jiřího, Tábor",3
pronájem,bytu,1,1,37,12500,"Bechyně, okres Tábor",3
pronájem,bytu,2,k,43,8900,"Krčínova, České Budějovice - České Budějovice 2",3
pronájem,bytu,1,k,27,9500,"Jarošovská, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,2,k,43,11900,"Rudolfov, okres České Budějovice",3
pronájem,bytu,1,1,28,10000,"Dr. M. Horákové, Písek - Budějovické Předměstí",3
pronájem,bytu,1,1,42,9000,"Sídliště Plešivec, Český Krumlov - Plešivec",3
pronájem,bytu,2,1,50,9600,"Střížovice - Vlčice, okres Jindřichův Hradec",3
pronájem,bytu,2,k,53,9900,"Hlinská, České Budějovice - České Budějovice 4",3
pronájem,bytu,1,k,39,12000,"Masarykova, Hluboká nad Vltavou, okres České Budějovice",3
pronájem,bytu,2,k,65,17000,"Rudolfovská tř., České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,34,13000,"Rudolfovská tř., České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,72,15000,"Lidická tř., České Budějovice - České Budějovice 7",3
pronájem,bytu,1,1,34,9000,"Hálkova, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,60,12500,"Ledenická, České Budějovice - České Budějovice 5",3
pronájem,bytu,3,k,92,16200,"Lesnická, Písek - Václavské Předměstí",3
pronájem,bytu,2,1,45,8000,"Budějovická, Písek - Budějovické Předměstí",3
pronájem,bytu,2,1,53,13000,"Přemyslova, Písek - Pražské Předměstí",3
pronájem,bytu,2,k,44,12000,"Pražská, Písek - Pražské Předměstí",3
pronájem,bytu,2,1,64,12000,"Žižkova třída, Písek - Budějovické Předměstí",3
pronájem,bytu,1,1,27,8000,"Dr. M. Horákové, Písek - Budějovické Předměstí",3
pronájem,bytu,2,k,54,11500,"Pažoutova, Písek - Budějovické Předměstí",3
pronájem,bytu,2,k,73,12500,"17. listopadu, Písek - Budějovické Předměstí",3
pronájem,bytu,2,1,60,11000,"K. H. Borovského, Nová Bystřice, okres Jindřichův Hradec",3
pronájem,bytu,2,k,64,13000,"Františka Jelena, České Budějovice - České Budějovice 5",3
pronájem,bytu,2,k,64,12800,"Kamenný Újezd, okres České Budějovice",3
pronájem,bytu,2,k,65,16500,"Šroubárenská, České Budějovice - České Budějovice 6",3
pronájem,bytu,3,1,78,18000,"Plzeňská, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,50,11000,"Rokycanova, Písek - Budějovické Předměstí",3
pronájem,bytu,2,1,68,11000,"Husinecká, Tábor",3
pronájem,bytu,3,1,60,34200,"Harantova, Písek - Budějovické Předměstí",3
pronájem,bytu,2,k,39,12960,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,39,12960,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,26,9360,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,26,9900,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,68,17000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,40,13000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,34,12000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,59,16000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,59,16000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,25,9500,"Hroznová, České Budějovice - České Budějovice 1",3
pronájem,bytu,3,1,65,13000,"Dukelská, Strakonice - Strakonice II",3
pronájem,bytu,2,k,50,10000,"Rokycanova, Písek - Budějovické Předměstí",3
pronájem,bytu,1,1,32,9800,"Lipová, Sezimovo Ústí, okres Tábor",3
pronájem,bytu,2,1,57,11000,"Křemže - Chlum, okres Český Krumlov",3
pronájem,bytu,3,1,62,14000,"Pekárenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,86,17000,"Třída Čs. armády, Veselí nad Lužnicí - Veselí nad Lužnicí II, okres Tábor",3
pronájem,bytu,1,1,40,10000,"Nová, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,35,12000,"Čechova, Lišov, okres České Budějovice",3
pronájem,bytu,1,1,19,10000,"Rooseveltova, Český Krumlov - Horní Brána",3
pronájem,bytu,2,k,68,11490,"Opatovická, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,80,15000,"Skuherského, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,35,9500,"J. Bendy, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,54,12700,"Pažoutova, Písek - Budějovické Předměstí",3
pronájem,bytu,2,1,58,9500,"El. Krásnohorské, České Budějovice - České Budějovice 5",3
pronájem,bytu,2,k,39,12000,"Lidická tř., České Budějovice - České Budějovice 7",3
pronájem,bytu,3,1,72,11000,"Čelakovského, Strakonice - Strakonice I",3
pronájem,bytu,1,k,30,8700,"Pekárenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,1,106,14500,"nám. Přemysla Otakara II., České Budějovice - České Budějovice 1",3
pronájem,bytu,1,k,21,5500,"A. Trägera, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,k,72,25000,"Hradební, České Budějovice - České Budějovice 1",3
pronájem,bytu,1,1,43,7500,"Pod Malsičkou, Volyně, okres Strakonice",3
pronájem,bytu,2,k,50,10500,"Štítného, České Budějovice - České Budějovice 6",3
pronájem,bytu,3,k,82,14000,"Rudolfovská tř., České Budějovice - České Budějovice 3",3
pronájem,bytu,3,1,65,10000,"Jankov, okres České Budějovice",3
pronájem,bytu,1,k,30,9500,"Veselská, Týn nad Vltavou, okres České Budějovice",3
pronájem,bytu,2,k,35,12000,"B. Smetany, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,1,83,11500,"Na Libuši, Bechyně, okres Tábor",3
pronájem,bytu,1,1,25,10000,"Rokycanova, Písek - Budějovické Předměstí",3
pronájem,bytu,2,1,58,12000,"Vodárenská, Třeboň - Třeboň II, okres Jindřichův Hradec",3
pronájem,bytu,3,k,93,34000,"Týnská, Hluboká nad Vltavou, okres České Budějovice",3
pronájem,bytu,2,k,52,13000,"Pražská, Písek - Pražské Předměstí",3
pronájem,bytu,2,1,65,13500,"Plzeňská, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,k,65,15500,"Dlouhé role, Včelná, okres České Budějovice",3
pronájem,bytu,2,k,48,8300,"Husova, Strakonice - Strakonice I",3
0,0,0,0,0,70000,Prachatice,3
pronájem,bytu,2,1,64,14500,"J. Opletala, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,1,62,14000,"Čechova, České Budějovice - České Budějovice 6",3
pronájem,bytu,2,1,60,14400,"Štítného, České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,67,13000,"U Trojice, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,1,90,17500,"A. Trägera, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,1,61,13000,"Husinecká, Tábor",3
pronájem,bytu,2,1,58,13000,"Tovární, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,3,1,100,20000,"Třešňová, Adamov, okres České Budějovice",3
pronájem,bytu,1,k,38,12000,"Pražská, Písek - Pražské Předměstí",3
pronájem,bytu,2,1,52,17000,"Pod Markem, Veselí nad Lužnicí - Veselí nad Lužnicí I, okres Tábor",3
pronájem,bytu,1,k,32,10500,"Pražská, Písek - Pražské Předměstí",3
pronájem,bytu,3,1,75,15600,"Otavská, České Budějovice - České Budějovice 2",3
pronájem,bytu,1,k,32,11000,"Pražská, Písek - Pražské Předměstí",3
pronájem,bytu,1,k,27,8900,Jindřichův Hradec - Otín,3
pronájem,bytu,1,1,31,9900,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,3,k,82,13000,"Opařany, okres Tábor",3
pronájem,bytu,3,1,70,12000,"Havanská, Tábor",3
pronájem,bytu,3,k,92,15000,"9. května, Tábor",3
pronájem,bytu,2,k,60,10500,"Vančurova, Tábor",3
pronájem,bytu,2,1,63,12900,"Dukelská, Sezimovo Ústí, okres Tábor",3
pronájem,bytu,2,k,42,13750,"B. Smetany, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,24,6500,"Nádražní, Milevsko, okres Písek",3
pronájem,bytu,1,1,53,9500,"Chelčického, Písek - Vnitřní Město",3
pronájem,bytu,3,1,60,11000,"Puklicova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,20,5500,"Mírová, Strakonice - Strakonice I",3
pronájem,bytu,1,k,21,9000,"nám. Přátelství, Prachatice - Prachatice II",3
pronájem,bytu,2,1,90,12000,"Palackého náměstí, Strakonice - Strakonice I",3
pronájem,bytu,1,k,29,9900,"Lipenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,42,8000,"Palackého náměstí, Strakonice - Strakonice I",3
pronájem,bytu,2,k,30,9000,"Svépomoc, Sezimovo Ústí, okres Tábor",3
pronájem,bytu,1,1,50,10000,"Vimperk, okres Prachatice",3
pronájem,bytu,2,1,60,11000,"Kopeckého, Mirotice, okres Písek",3
pronájem,bytu,4,1,69,12000,"Čimelice, okres Písek",3
pronájem,bytu,2,1,52,17000,"Ústecká, Tábor",3
pronájem,bytu,1,1,50,11000,"Čéčova, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,k,66,18000,"Okružní, Planá nad Lužnicí - Strkov, okres Tábor",3
pronájem,bytu,2,k,56,13400,"České Vrbné, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,36,10000,"Strážný, okres Prachatice",3
pronájem,bytu,2,1,70,6500,"Králova Lhota, okres Písek",3
pronájem,bytu,3,1,92,14000,"Lipová alej, Písek - Budějovické Předměstí",3
pronájem,bytu,3,1,72,14600,"Luční, Vimperk - Vimperk II, okres Prachatice",3
pronájem,bytu,2,k,80,15000,České Budějovice - České Budějovice 3,3
pronájem,bytu,2,1,54,6600,"Staré Město pod Landštejnem, okres Jindřichův Hradec",3
pronájem,bytu,3,k,65,19000,"Lipenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,70,10000,"Chyšky, okres Písek",3
pronájem,bytu,2,k,36,8000,"Náchodská, Tábor",3
pronájem,bytu,3,1,86,13000,"Šobrova, Písek - Budějovické Předměstí",3
pronájem,bytu,2,k,63,13500,"U Pramene, České Budějovice - České Budějovice 5",3
pronájem,bytu,2,k,49,6500,"Bořetín, okres Jindřichův Hradec",3
pronájem,bytu,2,k,30,13000,"Lipenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,66,13113,"Plzeňská, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,48,14546,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,1,k,32,5850,"Kosmonautů, Strakonice - Strakonice I",3
pronájem,bytu,3,k,70,19000,"Lipenská, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,32,6000,"Na Ohradě, Strakonice - Strakonice II",3
pronájem,bytu,3,1,80,13000,"B. Němcové, Milevsko, okres Písek",3
pronájem,bytu,1,k,20,8500,"Lhotecká, Tábor - Náchod",3
pronájem,bytu,2,k,48,10000,"Mírová, Vimperk - Vimperk II, okres Prachatice",3
pronájem,bytu,2,1,50,12000,"Husova, Třeboň - Třeboň I, okres Jindřichův Hradec",3
pronájem,bytu,3,1,74,14000,"Na Hradbách, Jindřichův Hradec - Jindřichův Hradec I",3
pronájem,bytu,2,1,63,15000,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,3,1,94,17000,"Mírová, Prachatice - Prachatice II",3
pronájem,bytu,2,k,30,10900,"Mírové nám., Písek - Budějovické Předměstí",3
pronájem,bytu,1,1,68,9500,"Komenského, Písek - Budějovické Předměstí",3
pronájem,bytu,3,k,120,29000,"Holečkova, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,46,13000,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,38,12000,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,4,1,82,16000,"Družstevní, Tábor - Čekanice",3
pronájem,bytu,5,k,87,13000,"Václavská, Strakonice",3
pronájem,bytu,2,1,55,12000,"Budějovická, Písek - Budějovické Předměstí",3
pronájem,bytu,1,k,43,12000,"Jiráskovo nábř., Písek - Budějovické Předměstí",3
pronájem,bytu,1,k,49,7000,"Lidická, Strakonice - Strakonice I",3
pronájem,bytu,1,k,35,9000,"Lety, okres Písek",3
pronájem,bytu,1,k,45,10000,"V Portyči, Písek - Pražské Předměstí",3
pronájem,bytu,1,1,40,12000,"Resslova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,1,42,7000,"Budějovická, Borovany, okres České Budějovice",3
pronájem,bytu,2,1,57,9800,"Veselí nad Lužnicí - Veselí nad Lužnicí II, okres Tábor",3
pronájem,bytu,2,k,53,12300,"Krumlovská, Prachatice - Prachatice II",3
pronájem,bytu,1,1,48,14000,"Husova, Tábor",3
pronájem,bytu,3,1,90,18500,"Sadová, České Budějovice - České Budějovice 7",3
pronájem,bytu,2,1,61,9500,"Luční, Strakonice - Strakonice II",3
pronájem,bytu,2,k,65,15000,"Staroměstská, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,k,75,16000,"A. Křížka, Vodňany - Vodňany I, okres Strakonice",3
pronájem,bytu,2,k,54,14000,"Mírové náměstí, Písek",3
pronájem,bytu,3,k,65,12000,"Běleč, okres Tábor",3
pronájem,bytu,2,1,45,10000,"Boženy Němcové, Tábor",3
pronájem,bytu,2,1,68,10500,"Budějovická, Tábor",3
pronájem,bytu,2,k,60,13000,"Skuherského, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,24,8000,"Rudolfovská tř., České Budějovice - České Budějovice 4",3
pronájem,bytu,2,k,45,10500,"Riegrova, Milevsko, okres Písek",3
pronájem,bytu,2,k,42,10000,"Riegrova, Milevsko, okres Písek",3
pronájem,bytu,2,k,58,14000,"Františka Jelena, České Budějovice - České Budějovice 5",3
pronájem,bytu,1,k,23,9667,"nám. Míru, Jindřichův Hradec - Jindřichův Hradec I",3
pronájem,bytu,2,1,61,14500,"9. května, Netolice, okres Prachatice",3
pronájem,bytu,3,1,75,14000,"Resslova, České Budějovice - České Budějovice 3",3
pronájem,bytu,3,k,60,11000,"Husovo nám., Tábor",3
pronájem,bytu,2,1,62,7000,"Husova, Strakonice - Strakonice I",3
pronájem,bytu,2,1,66,12000,"Orlická, Týn nad Vltavou - Malá Strana, okres České Budějovice",3
pronájem,bytu,1,1,54,8000,"nám. Míru, Jindřichův Hradec - Jindřichův Hradec I",3
pronájem,bytu,1,k,61,12000,"Potoční, Hluboká nad Vltavou, okres České Budějovice",3
pronájem,bytu,2,1,45,8500,"Čkyně, okres Prachatice",3
pronájem,bytu,2,k,60,12000,"Zahradní, Prachatice - Prachatice II",3
pronájem,bytu,1,k,50,13000,"O. Nedbala, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,1,65,13000,"Karla IV., České Budějovice - České Budějovice 1",3
pronájem,bytu,2,k,49,13800,Jindřichův Hradec - Jindřichův Hradec I,3
pronájem,bytu,2,k,42,13000,"K. Chocholy, České Budějovice - České Budějovice 2",3
pronájem,bytu,1,k,50,6600,"Bílkova, Chýnov, okres Tábor",3
pronájem,bytu,2,1,57,10000,"Komenského, Písek - Budějovické Předměstí",3
pronájem,bytu,2,k,57,14500,Písek - Pražské Předměstí,3
pronájem,bytu,2,k,39,8700,"Zvěrotice, okres Tábor",3
pronájem,bytu,3,1,64,17000,"U Cihelny, Tábor",3
pronájem,bytu,1,1,34,10000,"Jeronýmova, Husinec, okres Prachatice",3
pronájem,bytu,1,k,28,10000,"Volejbalistů, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,59,13000,"U Francouzů, Třeboň - Třeboň II, okres Jindřichův Hradec",3
pronájem,bytu,3,k,85,13000,"U Francouzů, Třeboň - Třeboň II, okres Jindřichův Hradec",3
pronájem,bytu,3,1,73,10000,"Vodňanská, Týn nad Vltavou - Malá Strana, okres České Budějovice",3
pronájem,bytu,2,k,53,14000,"Dr. M. Horákové, Písek - Budějovické Předměstí",3
pronájem,bytu,2,1,73,7000,"Mírové nám., Písek - Budějovické Předměstí",3
pronájem,bytu,1,k,19,8833,"Nádražní, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,2,k,55,13500,"Lety, okres Písek",3
pronájem,bytu,2,k,55,10500,"Ledenice - Zborov, okres České Budějovice",3
pronájem,bytu,1,k,45,12000,"Lety, okres Písek",3
pronájem,bytu,1,1,36,10500,"Puklicova, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,1,31,8700,"Prachatická, České Budějovice - České Budějovice 2",3
pronájem,bytu,3,1,84,14000,"Puklicova, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,49,10500,"Nerudova, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,65,10000,"Libušina, Bechyně, okres Tábor",3
pronájem,bytu,3,k,66,14000,"Kpt. Jaroše, Tábor",3
pronájem,bytu,3,1,106,16000,České Budějovice,3
pronájem,bytu,3,k,80,15000,"Kamenný Újezd - Opalice, okres České Budějovice",3
pronájem,bytu,3,k,85,17000,"Na Sadech, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,64,10900,"Palackého, Volyně, okres Strakonice",3
pronájem,bytu,3,1,85,15000,"Jar. Haška, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,k,60,14000,"Baarova, Písek - Budějovické Předměstí",3
pronájem,bytu,3,1,74,12500,"Alf. Šťastného, Strakonice - Strakonice II",3
pronájem,bytu,2,k,45,8000,"Sudoměřice u Bechyně, okres Tábor",3
pronájem,bytu,2,k,40,11800,"U Malše, České Budějovice - České Budějovice 7",3
pronájem,bytu,3,1,77,12500,"Veselská, Týn nad Vltavou, okres České Budějovice",3
pronájem,bytu,3,k,67,7500,"Za Krejcárkem, Milevsko, okres Písek",3
pronájem,bytu,3,k,90,15000,"Klášterská, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,1,k,18,8000,"Klášterská, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,1,1,43,8000,"Velké náměstí, Strakonice - Strakonice I",3
pronájem,bytu,2,1,80,14000,"Čsl. armády, Tábor",3
pronájem,bytu,2,1,60,12700,"Pražského povstání, Tábor",3
pronájem,bytu,1,k,62,13000,"Potoční, Hluboká nad Vltavou, okres České Budějovice",3
pronájem,bytu,1,1,40,6700,"Heydukova, Strakonice - Strakonice I",3
pronájem,bytu,2,k,45,12073,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,2,1,64,13500,"sídliště U Nádraží, Jindřichův Hradec - Jindřichův Hradec II",3
pronájem,bytu,2,1,66,12000,"Sakařova, Týn nad Vltavou, okres České Budějovice",3
pronájem,bytu,2,k,39,13000,"Fráni Šrámka, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,25,8977,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,1,k,21,6000,"Tichá, Český Krumlov - Nové Spolí",3
pronájem,bytu,2,1,74,14000,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,38,9500,Písek - Pražské Předměstí,3
pronájem,bytu,1,k,34,13000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,2,k,65,17000,"Rudolfovská tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,3,k,65,12500,"Vodňanská, Týn nad Vltavou - Malá Strana, okres České Budějovice",3
pronájem,bytu,1,k,26,11000,"U Lesa, České Budějovice - České Budějovice 2",3
pronájem,bytu,2,k,48,11000,Jindřichův Hradec - Otín,3
pronájem,bytu,2,k,64,14000,Jindřichův Hradec - Otín,3
pronájem,bytu,2,1,65,9500,"Na Libuši, Bechyně, okres Tábor",3
pronájem,bytu,2,1,75,10000,"Zdíkov, okres Prachatice",3
pronájem,bytu,2,k,46,10000,"Na Stínadlech, Písek - Pražské Předměstí",3
pronájem,bytu,1,1,45,6000,"Bělčice - Závišín, okres Strakonice",3
pronájem,bytu,1,k,20,6000,"Burketova, Písek - Václavské Předměstí",3
pronájem,bytu,2,1,58,8500,"Dvořákova, Písek - Pražské Předměstí",3
pronájem,bytu,3,k,55,14900,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,27,9900,"Žižkova tř., České Budějovice - České Budějovice 6",3
pronájem,bytu,1,k,20,6500,"Čížová - Topělec, okres Písek",3
pronájem,bytu,1,k,23,8000,"Čížová - Topělec, okres Písek",3
pronájem,bytu,1,k,27,7500,"Čížová - Topělec, okres Písek",3
pronájem,bytu,1,k,24,12000,"Frymburk, okres Český Krumlov",3
pronájem,bytu,2,1,58,11000,"Nádražní, Veselí nad Lužnicí - Veselí nad Lužnicí II, okres Tábor",3
pronájem,bytu,1,k,35,11000,Jindřichův Hradec - Jindřichův Hradec I,3
pronájem,bytu,1,k,48,12000,Jindřichův Hradec - Jindřichův Hradec I,3
pronájem,bytu,3,1,65,16000,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,3,k,86,20000,"B. Smetany, České Budějovice - České Budějovice 3",3
pronájem,bytu,1,k,37,12500,Jindřichův Hradec - Jindřichův Hradec I,3
pronájem,bytu,1,k,58,12500,Jindřichův Hradec - Jindřichův Hradec I,3
pronájem,bytu,1,k,25,8700,"sídliště U Nádraží, Jindřichův Hradec - Jindřichův Hradec II",3
0,0,0,0,0,25000,"Kostelní, České Budějovice - České Budějovice 3",3
pronájem,bytu,2,1,80,14700,"Lázně, Prachatice - Prachatice II",3
pronájem,bytu,2,k,67,12000,"Velké náměstí, Písek - Vnitřní Město",3
pronájem,bytu,2,k,59,16000,"Radošovice - Tupesy, okres České Budějovice",3
pronájem,bytu,2,1,80,7000,"Zvolenská, Strakonice - Strakonice I",3
pronájem,bytu,1,1,49,8000,"U Přejezdu, Veselí nad Lužnicí - Veselí nad Lužnicí II, okres Tábor",3
pronájem,bytu,3,k,98,21500,"Brantlova, Vimperk, okres Prachatice",3
pronájem,bytu,1,k,1,99,"Jetětice, okres Písek",3
pronájem,bytu,4,1,140,20000,"Hostivítova, Písek - Václavské Předměstí",3
pronájem,bytu,1,k,23,10902,"sídliště Vajgar, Jindřichův Hradec - Jindřichův Hradec III",3
pronájem,bytu,1,1,57,10000,"Střížovice - Vlčice, okres Jindřichův Hradec",3
pronájem,bytu,2,k,40,11700,"Zvěrotice, okres Tábor",3
pronájem,bytu,1,k,32,5287,"Týnská, Bernartice, okres Písek",3
pronájem,bytu,2,k,43,11500,"Věžovatá Pláně, okres Český Krumlov",3
pronájem,bytu,2,1,50,10000,"Staré Město pod Landštejnem, okres Jindřichův Hradec",3
